tx_id,user_id,merchant_id,tx_timestamp,amount,channel,status,device_id,injected_scenario
T0019151,U00388,M0035,2026-03-26 20:32:00,1481.79,online,approved,D01548,normal
T0019152,U00155,M0090,2026-03-26 20:32:47,104492.21,online,approved,D00538,merchant_spike
T0019153,U00313,M0061,2026-03-26 20:33:57,1157.73,mobile,approved,D00713,normal
T0019154,U00222,M0058,2026-03-26 20:37:40,4411.39,online,approved,D01554,merchant_spike
T0019155,U00538,M0058,2026-03-26 20:53:44,2720.54,online,declined,D00076,merchant_spike
T0019156,U00058,M0058,2026-03-26 20:55:00,7404.27,online,approved,D01385,merchant_spike
T0019157,U00380,M0022,2026-03-26 21:07:04,1334.99,online,approved,D00716,normal
T0019158,U00417,M0080,2026-03-26 21:08:08,7310.21,card_present,approved,D00075,merchant_spike
T0019159,U00291,M0082,2026-03-26 21:14:57,6803.58,card_present,approved,D00055,normal
T0019160,U00067,M0037,2026-03-26 21:26:35,903.45,card_present,approved,D00689,normal
T0019161,U00713,M0032,2026-03-26 21:27:08,1200.31,mobile,approved,D00692,normal
T0019162,U00450,M0090,2026-03-26 21:29:49,42967.46,mobile,approved,D00733,merchant_spike
T0019163,U00350,M0004,2026-03-26 21:44:50,3728.06,mobile,approved,D00836,normal
T0019164,U00315,M0034,2026-03-26 21:45:21,2012.49,online,approved,D00190,normal
T0019165,U00518,M0050,2026-03-26 21:45:39,7493.96,mobile,approved,D00511,normal
T0019166,U00441,M0056,2026-03-26 21:56:10,1252.81,online,approved,D00572,normal
T0019167,U00744,M0090,2026-03-26 22:01:27,30525.08,mobile,approved,D00732,normal
T0019168,U00285,M0093,2026-03-26 22:01:56,1260.34,card_present,approved,D00187,normal
T0019169,U00486,M0002,2026-03-26 22:02:57,2456.45,card_present,approved,D01291,normal
T0019170,U00566,M0041,2026-03-26 22:21:48,647.35,card_present,approved,D00538,normal
T0019171,U00384,M0096,2026-03-26 22:25:07,1112.04,card_present,approved,D01541,normal
T0019172,U00504,M0098,2026-03-26 22:30:06,1243.3,online,approved,D00795,normal
T0019173,U00043,M0044,2026-03-26 22:31:21,2103.54,card_present,approved,D00748,normal
T0019174,U00781,M0023,2026-03-26 22:34:03,769.43,online,approved,D00213,normal
T0019175,U00032,M0079,2026-03-26 22:40:21,5152.05,online,approved,D00113,normal
T0019176,U00656,M0080,2026-03-26 22:44:48,6161.05,mobile,approved,D01505,merchant_spike
T0019177,U00461,M0092,2026-03-26 22:58:56,14531.98,card_present,approved,D01576,normal
T0019178,U00068,M0091,2026-03-26 22:59:07,4339.84,card_present,approved,D01054,normal
T0019179,U00334,M0031,2026-03-26 22:59:54,3431.01,card_present,approved,D00698,normal
T0019180,U00377,M0080,2026-03-27 00:05:13,4108.6,online,approved,D00821,merchant_spike
T0019181,U00426,M0090,2026-03-27 00:05:48,56295.86,card_present,approved,D00107,merchant_spike
T0019182,U00489,M0110,2026-03-27 00:10:45,43685.83,mobile,approved,D00976,merchant_spike
T0019183,U00736,M0031,2026-03-27 00:18:58,1993.27,online,approved,D00577,normal
T0019184,U00480,M0096,2026-03-27 00:19:39,1227.21,card_present,approved,D01314,normal
T0019185,U00569,M0046,2026-03-27 00:30:31,624.51,card_present,approved,D00980,user_burst
T0019186,U00475,M0110,2026-03-27 00:33:42,55608.12,online,approved,D01548,merchant_spike
T0019187,U00569,M0069,2026-03-27 00:36:24,4822.28,mobile,declined,D01160,user_burst
T0019188,U00789,M0080,2026-03-27 00:37:17,18355.67,card_present,approved,D01192,merchant_spike
T0019189,U00293,M0110,2026-03-27 00:43:09,53882.27,online,approved,D00183,merchant_spike
T0019190,U00620,M0008,2026-03-27 00:50:01,1060.72,online,approved,D01432,normal
T0019191,U00592,M0004,2026-03-27 00:55:11,4179.04,online,approved,D00758,normal
T0019192,U00627,M0110,2026-03-27 01:00:08,134274.86,online,approved,D00362,merchant_spike
T0019193,U00199,M0013,2026-03-27 01:18:58,2386.41,card_present,approved,D01558,normal
T0019194,U00062,M0090,2026-03-27 01:23:12,24234.75,online,approved,D00919,merchant_spike
T0019195,U00569,M0024,2026-03-27 01:39:25,9772.95,card_present,declined,D00180,user_burst
T0019196,U00542,M0079,2026-03-27 01:48:19,6147.25,mobile,approved,D00875,merchant_spike
T0019197,U00450,M0080,2026-03-27 01:49:49,4986.22,online,declined,D00224,merchant_spike
T0019198,U00495,M0090,2026-03-27 01:53:48,42063.88,online,approved,D00832,merchant_spike
T0019199,U00784,M0118,2026-03-27 01:57:54,1421.58,card_present,approved,D01549,normal
T0019200,U00228,M0063,2026-03-27 02:05:53,388.87,card_present,approved,D01338,normal
T0019201,U00688,M0072,2026-03-27 02:06:36,4282.64,online,approved,D00442,normal
T0019202,U00233,M0058,2026-03-27 02:13:02,3125.62,card_present,declined,D00563,merchant_spike
T0019203,U00783,M0067,2026-03-27 02:15:45,6331.5,card_present,approved,D00539,normal
T0019204,U00791,M0101,2026-03-27 02:16:57,1113.81,card_present,approved,D00425,normal
T0019205,U00090,M0091,2026-03-27 02:29:21,5644.82,card_present,approved,D00435,normal
T0019206,U00511,M0051,2026-03-27 02:29:42,1366.38,online,approved,D00430,normal
T0019207,U00413,M0111,2026-03-27 02:35:33,4318.53,online,declined,D00369,normal
T0019208,U00146,M0110,2026-03-27 02:43:43,93840.08,online,approved,D01447,merchant_spike
T0019209,U00221,M0090,2026-03-27 02:46:32,19025.67,online,approved,D00941,merchant_spike
T0019210,U00647,M0110,2026-03-27 02:48:24,22502.11,mobile,approved,D00231,normal
T0019211,U00375,M0016,2026-03-27 02:57:13,2199.65,online,approved,D01011,merchant_spike
T0019212,U00654,M0090,2026-03-27 03:20:00,172792.59,online,approved,D00182,merchant_spike
T0019213,U00083,M0024,2026-03-27 03:34:12,14482.61,mobile,approved,D00157,normal
T0019214,U00712,M0080,2026-03-27 03:41:48,6451.19,online,approved,D00713,merchant_spike
T0019215,U00569,M0027,2026-03-27 03:46:38,975.08,online,approved,D01239,user_burst
T0019216,U00569,M0067,2026-03-27 03:50:11,6849.07,card_present,approved,D00729,user_burst
T0019217,U00287,M0080,2026-03-27 03:55:35,5521.44,online,approved,D01000,merchant_spike
T0019218,U00604,M0016,2026-03-27 04:00:25,9890.55,mobile,approved,D01356,merchant_spike
T0019219,U00745,M0090,2026-03-27 04:24:08,74512.45,card_present,approved,D01581,merchant_spike
T0019220,U00223,M0058,2026-03-27 04:31:03,2605.6,online,approved,D00955,merchant_spike
T0019221,U00008,M0041,2026-03-27 04:44:53,1375.98,mobile,approved,D01570,normal
T0019222,U00569,M0049,2026-03-27 05:00:36,1493.99,card_present,approved,D00308,user_burst
T0019223,U00609,M0079,2026-03-27 05:35:31,3519.36,online,approved,D01239,merchant_spike
T0019224,U00569,M0077,2026-03-27 05:48:31,1388.32,online,declined,D01505,user_burst
T0019225,U00357,M0080,2026-03-27 05:49:42,10124.39,online,approved,D01138,merchant_spike
T0019226,U00783,M0090,2026-03-27 05:53:09,40907.12,online,approved,D00594,merchant_spike
T0019227,U00673,M0058,2026-03-27 05:58:01,3314.97,card_present,approved,D00750,merchant_spike
T0019228,U00626,M0008,2026-03-27 07:01:20,1992.78,online,approved,D00426,normal
T0019229,U00233,M0055,2026-03-27 07:06:11,6331.08,card_present,approved,D00465,normal
T0019230,U00592,M0104,2026-03-27 07:06:37,4139.51,online,approved,D00116,normal
T0019231,U00412,M0016,2026-03-27 07:06:49,7038.99,mobile,approved,D00207,merchant_spike
T0019232,U00050,M0058,2026-03-27 07:07:23,2282.21,online,approved,D00728,merchant_spike
T0019233,U00477,M0049,2026-03-27 07:13:20,6796.68,online,approved,D00353,normal
T0019234,U00104,M0115,2026-03-27 07:13:25,2357.5,card_present,approved,D01237,normal
T0019235,U00223,M0080,2026-03-27 07:15:19,5918.24,online,approved,D00533,merchant_spike
T0019236,U00343,M0058,2026-03-27 07:18:46,1564.48,online,approved,D01345,merchant_spike
T0019237,U00179,M0110,2026-03-27 07:20:28,12849.2,card_present,approved,D00090,normal
T0019238,U00371,M0034,2026-03-27 07:21:08,953.66,card_present,approved,D00319,normal
T0019239,U00392,M0087,2026-03-27 07:28:15,1937.8,card_present,approved,D01579,normal
T0019240,U00156,M0058,2026-03-27 07:35:54,1730.61,online,approved,D00894,merchant_spike
T0019241,U00193,M0017,2026-03-27 07:37:07,3203.72,card_present,approved,D00551,normal
T0019242,U00380,M0054,2026-03-27 07:44:24,2081.45,online,approved,D00127,normal
T0019243,U00473,M0110,2026-03-27 07:50:28,53274.19,mobile,approved,D00205,merchant_spike
T0019244,U00134,M0061,2026-03-27 07:52:51,737.65,online,approved,D01539,normal
T0019245,U00782,M0102,2026-03-27 07:59:16,831.99,online,approved,D00326,normal
T0019246,U00488,M0096,2026-03-27 08:00:57,754.98,card_present,approved,D00583,normal
T0019247,U00428,M0024,2026-03-27 08:08:53,14487.77,card_present,approved,D00370,normal
T0019248,U00042,M0115,2026-03-27 08:10:13,763.24,card_present,approved,D00013,normal
T0019249,U00569,M0022,2026-03-27 08:16:32,3500.58,online,declined,D00412,user_burst
T0019250,U00569,M0098,2026-03-27 08:19:08,1351.08,card_present,approved,D00366,user_burst
T0019251,U00535,M0112,2026-03-27 08:19:08,1027.8,card_present,approved,D00416,normal
T0019252,U00639,M0080,2026-03-27 08:30:35,1944.74,mobile,approved,D00111,merchant_spike
T0019253,U00034,M0016,2026-03-27 08:41:25,9017.14,online,approved,D00163,merchant_spike
T0019254,U00020,M0035,2026-03-27 08:47:40,1400.03,mobile,approved,D00526,normal
T0019255,U00694,M0058,2026-03-27 08:51:09,4078.22,online,approved,D00282,merchant_spike
T0019256,U00005,M0110,2026-03-27 08:53:26,68553.76,mobile,approved,D00217,merchant_spike
T0019257,U00419,M0027,2026-03-27 08:56:17,6230.72,card_present,approved,D00519,normal
T0019258,U00555,M0104,2026-03-27 09:08:47,1702.7,card_present,approved,D00621,normal
T0019259,U00267,M0115,2026-03-27 09:16:13,4782.3,card_present,declined,D01199,normal
T0019260,U00353,M0017,2026-03-27 09:17:41,792.0,online,declined,D00308,normal
T0019261,U00200,M0005,2026-03-27 09:26:20,1472.97,online,approved,D00683,normal
T0019262,U00092,M0034,2026-03-27 09:32:13,1154.02,online,approved,D00618,normal
T0019263,U00218,M0070,2026-03-27 09:34:15,4719.79,card_present,approved,D00907,normal
T0019264,U00544,M0113,2026-03-27 09:34:21,1866.66,online,approved,D00345,normal
T0019265,U00692,M0024,2026-03-27 09:34:25,8797.9,mobile,approved,D01277,normal
T0019266,U00292,M0016,2026-03-27 09:53:09,1745.79,card_present,approved,D01368,normal
T0019267,U00647,M0025,2026-03-27 09:53:13,1074.83,card_present,approved,D00101,normal
T0019268,U00267,M0028,2026-03-27 09:59:16,797.01,card_present,approved,D00667,normal
T0019269,U00395,M0079,2026-03-27 10:00:19,5040.53,online,approved,D00595,merchant_spike
T0019270,U00149,M0080,2026-03-27 10:01:23,10566.84,mobile,approved,D00017,merchant_spike
T0019271,U00572,M0080,2026-03-27 10:08:07,8793.44,online,approved,D01114,merchant_spike
T0019272,U00116,M0048,2026-03-27 10:09:26,4195.11,card_present,approved,D01471,normal
T0019273,U00429,M0090,2026-03-27 10:13:20,41124.91,online,approved,D00325,merchant_spike
T0019274,U00069,M0058,2026-03-27 10:15:59,2122.83,card_present,approved,D00152,normal
T0019275,U00431,M0032,2026-03-27 10:19:10,3034.49,card_present,approved,D00884,normal
T0019276,U00569,M0008,2026-03-27 10:21:47,1951.28,card_present,approved,D00933,normal
T0019277,U00710,M0089,2026-03-27 10:22:47,2046.54,card_present,approved,D00896,normal
T0019278,U00507,M0077,2026-03-27 10:24:02,1490.37,online,approved,D00786,normal
T0019279,U00692,M0094,2026-03-27 10:24:22,576.34,online,approved,D01152,normal
T0019280,U00691,M0008,2026-03-27 10:29:56,741.82,online,approved,D00352,normal
T0019281,U00598,M0035,2026-03-27 10:35:12,1835.12,card_present,approved,D01285,normal
T0019282,U00569,M0031,2026-03-27 10:38:25,1942.13,online,approved,D01141,user_burst
T0019283,U00701,M0035,2026-03-27 10:40:22,722.78,online,approved,D01574,normal
T0019284,U00229,M0049,2026-03-27 10:41:48,1479.08,online,approved,D01057,normal
T0019285,U00127,M0004,2026-03-27 10:45:37,2174.08,card_present,approved,D01568,normal
T0019286,U00762,M0050,2026-03-27 10:49:04,8220.09,card_present,approved,D01267,normal
T0019287,U00346,M0024,2026-03-27 10:53:08,21256.43,card_present,approved,D01559,normal
T0019288,U00249,M0077,2026-03-27 10:59:45,359.5,card_present,approved,D01001,normal
T0019289,U00793,M0031,2026-03-27 10:59:50,3092.98,card_present,declined,D00594,normal
T0019290,U00274,M0009,2026-03-27 11:06:15,371.74,card_present,approved,D01340,normal
T0019291,U00730,M0027,2026-03-27 11:12:55,3482.03,online,approved,D01139,normal
T0019292,U00453,M0019,2026-03-27 11:18:33,1985.47,card_present,approved,D00036,normal
T0019293,U00185,M0110,2026-03-27 11:25:17,33708.52,mobile,approved,D00487,merchant_spike
T0019294,U00378,M0023,2026-03-27 11:29:52,841.54,online,declined,D01228,normal
T0019295,U00569,M0098,2026-03-27 11:32:31,2776.84,online,approved,D00269,user_burst
T0019296,U00126,M0050,2026-03-27 11:32:52,13857.49,online,approved,D00446,normal
T0019297,U00569,M0038,2026-03-27 11:34:52,667.85,online,approved,D00882,user_burst
T0019298,U00155,M0016,2026-03-27 11:35:59,10849.34,card_present,approved,D00182,merchant_spike
T0019299,U00624,M0016,2026-03-27 11:38:51,5872.37,online,approved,D00719,merchant_spike
T0019300,U00201,M0106,2026-03-27 11:42:25,874.72,card_present,approved,D01085,normal
T0019301,U00569,M0051,2026-03-27 11:55:19,665.08,online,approved,D01107,user_burst
T0019302,U00718,M0119,2026-03-27 12:00:57,2112.54,mobile,approved,D00846,normal
T0019303,U00752,M0093,2026-03-27 12:05:05,1473.13,mobile,approved,D01465,normal
T0019304,U00601,M0069,2026-03-27 12:05:41,2322.7,online,approved,D00658,normal
T0019305,U00639,M0024,2026-03-27 12:06:30,8924.23,card_present,approved,D01548,normal
T0019306,U00233,M0104,2026-03-27 12:08:45,3874.52,card_present,approved,D00060,normal
T0019307,U00671,M0015,2026-03-27 12:16:11,1842.65,card_present,approved,D01595,normal
T0019308,U00029,M0056,2026-03-27 12:17:16,2282.42,online,approved,D00378,normal
T0019309,U00679,M0071,2026-03-27 12:18:39,1084.99,card_present,approved,D00546,normal
T0019310,U00321,M0046,2026-03-27 12:18:42,900.59,online,approved,D00495,normal
T0019311,U00660,M0080,2026-03-27 12:21:11,3011.69,card_present,approved,D00521,merchant_spike
T0019312,U00774,M0104,2026-03-27 12:27:18,1977.87,online,approved,D00318,normal
T0019313,U00324,M0058,2026-03-27 12:30:15,3045.76,online,approved,D00506,merchant_spike
T0019314,U00399,M0058,2026-03-27 12:30:49,1118.28,mobile,approved,D00867,merchant_spike
T0019315,U00776,M0038,2026-03-27 12:31:50,4244.68,card_present,approved,D00415,normal
T0019316,U00595,M0102,2026-03-27 12:42:41,1575.2,mobile,approved,D01478,normal
T0019317,U00221,M0049,2026-03-27 12:43:45,1122.93,online,approved,D00122,normal
T0019318,U00131,M0085,2026-03-27 12:44:01,4406.02,card_present,approved,D00189,normal
T0019319,U00306,M0085,2026-03-27 12:46:23,1987.6,online,approved,D00084,normal
T0019320,U00585,M0030,2026-03-27 12:47:48,2105.16,online,approved,D01449,normal
T0019321,U00793,M0098,2026-03-27 12:49:03,582.43,mobile,approved,D01123,normal
T0019322,U00314,M0030,2026-03-27 12:49:21,785.35,card_present,approved,D01158,normal
T0019323,U00268,M0112,2026-03-27 12:50:27,3760.03,card_present,approved,D00713,normal
T0019324,U00372,M0116,2026-03-27 12:54:40,13231.91,online,approved,D00204,normal
T0019325,U00390,M0092,2026-03-27 12:54:59,12006.42,card_present,approved,D00321,normal
T0019326,U00249,M0002,2026-03-27 12:56:08,1147.67,card_present,approved,D00483,normal
T0019327,U00526,M0058,2026-03-27 12:57:18,2394.88,card_present,approved,D01141,merchant_spike
T0019328,U00373,M0027,2026-03-27 12:58:43,872.38,online,approved,D01470,normal
T0019329,U00350,M0079,2026-03-27 12:59:25,4140.89,online,declined,D01150,merchant_spike
T0019330,U00003,M0069,2026-03-27 13:07:22,767.21,card_present,approved,D01342,normal
T0019331,U00759,M0093,2026-03-27 13:15:57,3159.22,card_present,approved,D00269,normal
T0019332,U00486,M0047,2026-03-27 13:16:59,2403.86,online,approved,D01218,normal
T0019333,U00678,M0032,2026-03-27 13:19:05,2280.04,card_present,declined,D00386,normal
T0019334,U00331,M0120,2026-03-27 13:19:31,1910.41,online,approved,D00043,normal
T0019335,U00746,M0015,2026-03-27 13:22:26,3619.18,card_present,approved,D00446,normal
T0019336,U00402,M0054,2026-03-27 13:23:40,765.85,card_present,approved,D00002,normal
T0019337,U00774,M0090,2026-03-27 13:25:46,13284.05,card_present,approved,D00438,normal
T0019338,U00569,M0041,2026-03-27 13:26:57,1983.53,mobile,approved,D01097,user_burst
T0019339,U00442,M0021,2026-03-27 13:34:30,977.12,card_present,approved,D00586,normal
T0019340,U00480,M0024,2026-03-27 13:39:34,5415.17,online,approved,D00231,normal
T0019341,U00428,M0032,2026-03-27 13:42:24,389.14,mobile,approved,D01003,normal
T0019342,U00428,M0099,2026-03-27 13:48:00,12258.83,card_present,approved,D01192,normal
T0019343,U00636,M0077,2026-03-27 13:48:27,386.33,card_present,approved,D00569,normal
T0019344,U00046,M0024,2026-03-27 13:48:48,37456.12,online,approved,D01075,normal
T0019345,U00240,M0058,2026-03-27 13:51:25,4081.07,online,approved,D01526,merchant_spike
T0019346,U00753,M0048,2026-03-27 13:55:23,2102.42,card_present,approved,D01154,normal
T0019347,U00626,M0028,2026-03-27 14:00:12,2394.9,card_present,approved,D00036,normal
T0019348,U00569,M0002,2026-03-27 14:01:51,2238.27,online,approved,D01234,user_burst
T0019349,U00568,M0068,2026-03-27 14:03:52,503.62,online,approved,D01029,normal
T0019350,U00488,M0080,2026-03-27 14:04:12,4345.83,mobile,approved,D01283,merchant_spike
T0019351,U00356,M0115,2026-03-27 14:10:48,1155.25,online,approved,D01060,normal
T0019352,U00247,M0046,2026-03-27 14:12:14,579.44,card_present,approved,D01070,normal
T0019353,U00409,M0079,2026-03-27 14:14:07,4605.25,card_present,approved,D01548,merchant_spike
T0019354,U00073,M0079,2026-03-27 14:27:41,3009.82,online,approved,D00975,merchant_spike
T0019355,U00226,M0060,2026-03-27 14:30:55,850.37,card_present,approved,D00532,normal
T0019356,U00175,M0020,2026-03-27 14:33:16,767.83,card_present,approved,D01116,normal
T0019357,U00293,M0022,2026-03-27 14:35:31,2135.72,card_present,approved,D00448,normal
T0019358,U00372,M0031,2026-03-27 14:37:41,1800.43,card_present,approved,D01459,normal
T0019359,U00353,M0027,2026-03-27 14:37:51,6301.22,online,approved,D01463,normal
T0019360,U00525,M0110,2026-03-27 14:49:00,99870.27,card_present,approved,D00784,normal
T0019361,U00481,M0033,2026-03-27 15:09:29,1712.16,card_present,approved,D01144,normal
T0019362,U00206,M0110,2026-03-27 15:17:10,45764.25,online,approved,D01327,merchant_spike
T0019363,U00612,M0036,2026-03-27 15:17:34,1368.82,card_present,approved,D01142,normal
T0019364,U00453,M0042,2026-03-27 15:19:18,12955.23,card_present,approved,D00653,normal
T0019365,U00149,M0036,2026-03-27 15:22:13,752.75,online,approved,D00487,normal
T0019366,U00142,M0114,2026-03-27 15:27:19,2301.12,online,approved,D01150,normal
T0019367,U00047,M0008,2026-03-27 15:33:05,584.9,card_present,approved,D00422,normal
T0019368,U00569,M0068,2026-03-27 15:38:34,1626.44,online,approved,D01281,user_burst
T0019369,U00501,M0082,2026-03-27 15:43:08,8905.15,card_present,approved,D00404,normal
T0019370,U00536,M0025,2026-03-27 15:43:35,1027.5,card_present,approved,D00039,normal
T0019371,U00689,M0069,2026-03-27 15:55:51,1605.7,card_present,approved,D00306,normal
T0019372,U00290,M0080,2026-03-27 15:59:29,5426.04,online,approved,D00640,merchant_spike
T0019373,U00389,M0031,2026-03-27 15:59:38,3629.25,card_present,approved,D00573,normal
